epi_week,country,state,loc,loc_type,disease,event,number,from_date,to_date,url
42279,189702,US,MI,BATTLE CREEK,CITY,SCARLET FEVER,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42280,189702,US,NY,BINGHAMTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42281,189702,US,MA,BOSTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,27,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42282,189702,US,MA,BOSTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42283,189702,US,MA,BOSTON,CITY,SCARLET FEVER,DEATHS,6,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42284,189702,US,MA,BOSTON,CITY,DIPHTHERIA,DEATHS,11,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42285,189701,US,MA,BROCKTON,CITY,DIPHTHERIA,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42286,189702,US,NY,BROOKLYN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,51,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42287,189702,US,NY,BROOKLYN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42288,189702,US,NY,BROOKLYN,CITY,SCARLET FEVER,DEATHS,4,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42289,189702,US,NY,BROOKLYN,CITY,DIPHTHERIA,DEATHS,19,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42290,189702,US,PA,BUTLER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42291,189702,US,PA,BUTLER,CITY,DIPHTHERIA,DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42292,189702,US,MA,CAMBRIDGE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42293,189702,US,MA,CAMBRIDGE,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42294,189702,US,MA,CAMBRIDGE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42295,189652,US,SC,CHARLESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,7,1896-12-20,1896-12-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42296,189653,US,SC,CHARLESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1896-12-27,1897-01-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42297,189653,US,SC,CHARLESTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1896-12-27,1897-01-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42298,189701,US,IL,CHICAGO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,44,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42299,189701,US,IL,CHICAGO,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,13,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42300,189701,US,IL,CHICAGO,CITY,SCARLET FEVER,DEATHS,2,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42301,189701,US,IL,CHICAGO,CITY,DIPHTHERIA,DEATHS,22,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42302,189701,US,IL,CHICAGO,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42303,189702,US,OH,CINCINNATI,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,1897-01-09,1897-01-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42304,189702,US,OH,CINCINNATI,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1897-01-09,1897-01-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42305,189702,US,OH,CINCINNATI,CITY,SCARLET FEVER,DEATHS,1,1897-01-09,1897-01-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42306,189702,US,OH,CINCINNATI,CITY,DIPHTHERIA,DEATHS,3,1897-01-09,1897-01-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42307,189702,US,OH,CINCINNATI,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-09,1897-01-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42308,189702,US,OH,CLEVELAND,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42309,189702,US,OH,CLEVELAND,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42310,189702,US,IN,COLUMBUS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42311,189702,US,OH,COLUMBUS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42312,189702,US,OH,COLUMBUS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42313,189702,US,OH,COLUMBUS,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42314,189701,US,NH,CONCORD,CITY,DIPHTHERIA,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42315,189702,US,OH,DAYTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1897-01-08,1897-01-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42316,189702,US,OH,DAYTON,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-08,1897-01-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42317,189702,US,NY,DUNKIRK,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42318,189701,US,PA,ERIE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42319,189701,US,PA,ERIE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42320,189702,US,MA,EVERETT,CITY,DIPHTHERIA,DEATHS,2,1897-01-09,1897-01-15,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42321,189701,US,MA,FITCHBURG,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42322,189702,US,MA,FITCHBURG,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42323,189702,US,MA,FITCHBURG,CITY,DIPHTHERIA,DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42324,189702,US,MA,HAVERHILL,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42325,189701,US,NJ,HOBOKEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42326,189701,US,NJ,HOBOKEN,CITY,SCARLET FEVER,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42327,189701,US,NJ,HOBOKEN,CITY,DIPHTHERIA,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42328,189702,US,NJ,HOBOKEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42329,189702,US,FL,JACKSONVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42330,189701,US,NJ,JERSEY CITY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,1897-01-04,1897-01-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42331,189701,US,NJ,JERSEY CITY,CITY,DIPHTHERIA,DEATHS,4,1897-01-04,1897-01-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42332,189702,US,PA,JOHNSTOWN,CITY,SCARLET FEVER,DEATHS,3,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42333,189702,US,VA,LYNCHBURG,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42334,189702,US,VA,LYNCHBURG,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42335,189701,US,NH,MANCHESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42336,189701,US,NH,MANCHESTER,CITY,DIPHTHERIA,DEATHS,5,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42337,189701,US,NH,MANCHESTER,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42338,189702,US,TN,MEMPHIS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42339,189702,US,WI,MILWAUKEE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,8,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42340,189702,US,WI,MILWAUKEE,CITY,DIPHTHERIA,DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42341,189702,US,WI,MILWAUKEE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42342,189701,US,MN,MINNEAPOLIS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,3,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42343,189701,US,MN,MINNEAPOLIS,CITY,DIPHTHERIA,DEATHS,2,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42344,189702,US,AL,MOBILE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42345,189702,US,AL,MOBILE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42346,189702,US,TN,NASHVILLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42347,189702,US,TN,NASHVILLE,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42348,189702,US,MA,NEW BEDFORD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42349,189702,US,MA,NEW BEDFORD,CITY,DIPHTHERIA,DEATHS,3,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42350,189701,US,MA,NEWBURYPORT,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42351,189701,US,MA,NEWBURYPORT,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42352,189702,US,CT,NEW HAVEN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1897-01-08,1897-01-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42353,189702,US,CT,NEW HAVEN,CITY,DIPHTHERIA,DEATHS,5,1897-01-08,1897-01-14,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42354,189701,US,LA,NEW ORLEANS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,16,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42355,189701,US,LA,NEW ORLEANS,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42356,189701,US,LA,NEW ORLEANS,CITY,DIPHTHERIA,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42357,189702,US,LA,NEW ORLEANS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,15,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42358,189702,US,NY,NEW YORK,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,89,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42359,189702,US,NY,NEW YORK,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42360,189702,US,NY,NEW YORK,CITY,SCARLET FEVER,DEATHS,6,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42361,189702,US,NY,NEW YORK,CITY,DIPHTHERIA,DEATHS,27,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42362,189702,US,NY,NEW YORK,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,7,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42363,189652,US,NE,OMAHA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1896-12-20,1896-12-26,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42364,189653,US,NE,OMAHA,CITY,DIPHTHERIA,DEATHS,1,1896-12-27,1897-01-02,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42365,189701,US,NE,OMAHA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42366,189702,US,NY,ONEONTA,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42367,189701,US,VA,PETERSBURG,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-04,1897-01-10,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42368,189702,US,VA,PETERSBURG,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-11,1897-01-17,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42369,189702,US,PA,PHILADELPHIA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,64,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42370,189702,US,PA,PHILADELPHIA,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,11,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42371,189702,US,PA,PHILADELPHIA,CITY,SCARLET FEVER,DEATHS,4,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42372,189702,US,PA,PHILADELPHIA,CITY,DIPHTHERIA,DEATHS,28,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42373,189702,US,PA,PHILADELPHIA,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42374,189702,US,MA,PITTSFIELD,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42375,189702,US,PA,POTTSTOWN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42376,189702,US,RI,PROVIDENCE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,7,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42377,189701,US,CO,PUEBLO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42378,189701,US,CO,PUEBLO,CITY,DIPHTHERIA,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42379,189701,US,MO,ST LOUIS,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,14,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42380,189701,US,MO,ST LOUIS,CITY,DIPHTHERIA,DEATHS,3,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42381,189701,US,MO,ST LOUIS,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42382,189701,US,UT,SALT LAKE CITY,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42383,189701,US,UT,SALT LAKE CITY,CITY,SCARLET FEVER,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42384,189701,US,CA,SAN FRANCISCO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,18,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42385,189701,US,CA,SAN FRANCISCO,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42386,189701,US,CA,SAN FRANCISCO,CITY,SCARLET FEVER,DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42387,189701,US,CA,SAN FRANCISCO,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42388,189702,US,PA,SCRANTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42389,189702,US,PA,SCRANTON,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42390,189701,US,WA,SEATTLE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42391,189701,US,WA,SEATTLE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42392,189702,US,NY,UTICA,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42393,189702,US,DE,WILMINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,7,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42394,189702,US,DE,WILMINGTON,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42395,189702,US,MA,WOBURN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42396,189701,US,MA,WORCESTER,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1897-01-02,1897-01-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42397,189701,US,MA,WORCESTER,CITY,DIPHTHERIA,DEATHS,1,1897-01-02,1897-01-08,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998806
42398,189702,US,PA,ALTOONA,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42399,189703,US,MD,BALTIMORE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,20,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42400,189703,US,MD,BALTIMORE,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42401,189703,US,MD,BALTIMORE,CITY,SCARLET FEVER,DEATHS,1,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42402,189703,US,MD,BALTIMORE,CITY,DIPHTHERIA,DEATHS,13,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42403,189703,US,MD,BALTIMORE,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,1,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42404,189703,US,MA,BOSTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,23,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42405,189703,US,MA,BOSTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42406,189703,US,MA,BOSTON,CITY,SCARLET FEVER,DEATHS,3,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42407,189703,US,MA,BOSTON,CITY,DIPHTHERIA,DEATHS,8,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42408,189702,US,MA,BROCKTON,CITY,DIPHTHERIA,DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42409,189703,US,NY,BROOKLYN,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,32,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42410,189703,US,NY,BROOKLYN,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42411,189703,US,NY,BROOKLYN,CITY,SCARLET FEVER,DEATHS,5,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42412,189703,US,NY,BROOKLYN,CITY,DIPHTHERIA,DEATHS,27,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42413,189703,US,NY,BROOKLYN,CITY,WHOOPING COUGH [PERTUSSIS],DEATHS,2,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42414,189703,US,MA,CAMBRIDGE,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,4,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42415,189703,US,MA,CAMBRIDGE,CITY,DIPHTHERIA,DEATHS,3,1897-01-17,1897-01-23,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42416,189701,US,SC,CHARLESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-03,1897-01-09,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42417,189702,US,SC,CHARLESTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,1,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42418,189702,US,IL,CHICAGO,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,42,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42419,189702,US,IL,CHICAGO,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,7,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42420,189702,US,IL,CHICAGO,CITY,SCARLET FEVER,DEATHS,2,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
42421,189702,US,IL,CHICAGO,CITY,DIPHTHERIA,DEATHS,18,1897-01-10,1897-01-16,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC1998805
